1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0.4795	0.157299	0.0338949	0.00467773	0.000406952	2.20905e-005	7.43098e-007	1.54173e-008	1.96616e-010	1.53746e-012	7.35785e-015	2.15197e-017	3.84215e-020	4.18383e-023	2.77665e-026	1.12243e-029	2.76232e-033	4.13703e-037	3.76921e-041	2.08849e-045	7.03593e-050	1.44087e-054	1.79331e-059	1.35626e-064	6.23194e-070	1.73956e-075	2.94943e-081	3.03723e-087	1.8994e-093	7.21299e-100	1.6632e-106	2.32849e-113	1.97913e-120	1.02123e-127	3.19886e-135	6.08237e-143	7.01996e-151	4.91772e-159	2.09095e-167	5.39587e-176	8.45084e-185	8.03245e-194	4.63334e-203	1.62191e-212	3.44535e-222	4.44127e-232	3.47406e-242	1.64898e-252	4.74936e-263	8.30017e-274	8.80166e-285	5.66319e-296	2.21091e-307	5.23705e-319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0.617075	0.317311	0.133614	0.0455003	0.0124193	0.0026998	0.000465258	6.33425e-005	6.79535e-006	5.73303e-007	3.79791e-008	1.97318e-009	8.032e-011	2.55963e-012	6.38178e-014	1.24419e-015	1.89591e-017	2.25718e-019	2.0989e-021	1.52397e-023	8.63801e-026	3.82132e-028	1.31915e-030	3.55296e-033	7.46513e-036	1.22343e-038	1.56376e-041	1.55871e-044	1.2115e-047	7.34193e-051	3.46892e-054	1.27775e-057	3.66893e-061	8.21199e-065	1.43269e-068	1.94819e-072	2.06474e-076	1.70544e-080	1.09782e-084	5.50725e-089	2.15293e-093	6.55856e-098	1.55688e-102	2.87978e-107	4.15062e-112	4.66127e-117	4.07874e-122	2.78078e-127	1.47714e-132	6.11339e-138	1.97125e-143	4.95213e-149	9.69233e-155	1.4779e-160	1.75563e-166	1.62477e-172	1.17143e-178	6.57957e-185	2.87895e-191	9.81343e-198	2.60588e-204	5.3905e-211	8.68647e-218	1.09042e-224	1.06628e-231	8.12237e-239	4.81968e-246	2.2278e-253	8.02146e-261	2.24982e-268	4.91538e-276	8.36525e-284	1.10895e-291	1.14511e-299	9.21071e-308	5.77086e-316	4.94066e-324	0	0	0	0	0	0	
1	0.683091	0.414216	0.220671	0.10247	0.0412268	0.0143059	0.00426672	0.00109084	0.000238563	4.45571e-005	7.09791e-006	9.63357e-007	1.11305e-007	1.09397e-008	9.1413e-010	6.4909e-011	3.91487e-012	2.0049e-013	8.71558e-015	3.21526e-016	1.00636e-017	2.67191e-019	6.01653e-021	1.14883e-022	1.85994e-024	2.55278e-026	2.97001e-028	2.9288e-030	2.44775e-032	1.73364e-034	1.04048e-036	5.29129e-039	2.27991e-041	8.32293e-044	2.57405e-046	6.74406e-049	1.49682e-051	2.81412e-054	4.48156e-057	6.04521e-060	6.9068e-063	6.68363e-066	5.47782e-069	3.80234e-072	2.23528e-075	1.11286e-078	4.69213e-082	1.67537e-085	5.06586e-089	1.29716e-092	2.81268e-096	5.16453e-100	8.03003e-104	1.05724e-107	1.17868e-111	1.11269e-115	8.89429e-120	6.02e-124	3.45007e-128	1.67417e-132	6.87872e-137	2.39304e-141	7.0489e-146	1.758e-150	3.71226e-155	6.6371e-160	1.0047e-164	1.28767e-169	1.39729e-174	1.28373e-179	9.98547e-185	6.57606e-190	3.6666e-195	1.73086e-200	6.91758e-206	2.34068e-211	6.70535e-217	1.62627e-222	3.33926e-228	5.80491e-234	8.54332e-240	1.06449e-245	0	
1	0.723674	0.4795	0.288844	0.157299	0.0770999	0.0338949	0.0133283	0.00467773	0.00146272	0.000406952	0.000100622	2.20905e-005	4.30278e-006	7.43098e-007	1.13727e-007	1.54173e-008	1.85057e-009	1.96616e-010	1.8485e-011	1.53746e-012	1.13103e-013	7.35785e-015	4.23214e-016	2.15197e-017	9.6722e-019	3.84215e-020	1.34877e-021	4.18383e-023	1.14669e-024	2.77665e-026	5.93975e-028	1.12243e-029	1.87357e-031	2.76232e-033	3.59712e-035	4.13703e-037	4.20204e-039	3.76921e-041	2.9857e-043	2.08849e-045	1.29001e-047	7.03593e-050	3.38845e-052	1.44087e-054	5.40976e-057	1.79331e-059	5.24864e-062	1.35626e-064	3.09413e-067	6.23194e-070	1.10813e-072	1.73956e-075	2.41077e-078	2.94943e-081	3.18552e-084	3.03723e-087	2.55637e-090	1.8994e-093	1.2458e-096	7.21299e-100	3.68652e-103	1.6632e-106	6.62367e-110	2.32849e-113	7.22548e-117	1.97913e-120	4.78513e-124	1.02123e-127	1.92379e-131	3.19886e-135	4.69499e-139	6.08237e-143	6.95515e-147	7.01996e-151	6.25395e-155	4.91772e-159	3.4132e-163	2.09095e-167	1.13061e-171	5.39587e-176	2.27296e-180	8.45084e-185	0	
1	0.75183	0.527089	0.342782	0.205903	0.113846	0.0577796	0.0268567	0.011412	0.00442653	0.0015654	0.000504218	0.000147802	3.94016e-005	9.54692e-006	2.10144e-006	4.20039e-007	7.62129e-008	1.25486e-008	1.87447e-009	2.53963e-010	3.12021e-011	3.47568e-012	3.5097e-013	3.21226e-014	2.66445e-015	2.00268e-016	1.36388e-017	8.41522e-019	4.70371e-020	2.3816e-021	1.09225e-022	4.53702e-024	1.70683e-025	5.81515e-027	1.79415e-028	5.01264e-030	1.26813e-031	2.90494e-033	6.02518e-035	1.13148e-036	1.9238e-038	2.96135e-040	4.12695e-042	5.20675e-044	5.94692e-046	6.1489e-048	5.75536e-050	4.87652e-052	3.74025e-054	2.59681e-056	1.63199e-058	9.28392e-061	4.78048e-063	2.2281e-065	9.39968e-068	3.58925e-070	1.24051e-072	3.8806e-075	1.09874e-077	2.81568e-080	6.53074e-083	1.37097e-085	2.60479e-088	4.47916e-091	6.97101e-094	9.81899e-097	1.25172e-099	1.44415e-102	1.50793e-105	1.42499e-108	1.21871e-111	9.43288e-115	6.60756e-118	4.1888e-121	2.40318e-124	1.24776e-127	5.86301e-131	2.49318e-134	9.5946e-138	3.34149e-141	1.05315e-144	3.00385e-148	0	
1	0.77283	0.563703	0.386476	0.248213	0.148915	0.0832645	0.0433081	0.0209213	0.00937477	0.00389242	0.00149616	0.000532006	0.000174887	5.31213e-005	1.49023e-005	3.85962e-006	9.22553e-007	2.03455e-007	4.13873e-008	7.76404e-009	1.34291e-009	2.14124e-010	3.14689e-011	4.26219e-012	5.31945e-013	6.11696e-014	6.48031e-015	6.32425e-016	5.68513e-017	4.70714e-018	3.58947e-019	2.52078e-020	1.63021e-021	9.70817e-023	5.32346e-024	2.68778e-025	1.24946e-026	5.3476e-028	2.10713e-029	7.64376e-031	2.55265e-032	7.8475e-034	2.22084e-035	5.78547e-037	1.38735e-038	3.0623e-040	6.22181e-042	1.16355e-043	2.00284e-045	3.17316e-047	4.62716e-049	6.21025e-051	7.6713e-053	8.72144e-055	9.1256e-057	8.78788e-059	7.78845e-061	6.35268e-063	4.76869e-065	3.29436e-067	2.09446e-069	1.22545e-071	6.59837e-074	3.26961e-076	1.49097e-078	6.25677e-081	2.41623e-083	8.58681e-086	2.80819e-088	8.45121e-091	2.3405e-093	5.96473e-096	1.39883e-098	3.01876e-101	5.99485e-104	1.0955e-106	1.84218e-109	2.85058e-112	4.05893e-115	5.31824e-118	6.41211e-121	7.1139e-124	0	
1	0.789268	0.59298	0.422678	0.285049	0.181449	0.108809	0.0613688	0.0325094	0.0161569	0.00752632	0.00328346	0.00134064	0.000512005	0.000182811	6.09974e-005	1.90128e-005	5.53433e-006	1.50401e-006	3.81502e-007	9.03049e-008	1.9944e-008	4.10893e-009	7.89579e-010	1.41499e-010	2.36459e-011	3.68427e-012	5.3518e-013	7.2471e-014	9.14766e-015	1.07623e-015	1.18011e-016	1.20597e-017	1.14848e-018	1.0192e-019	8.42798e-021	6.49382e-022	4.66199e-023	3.11832e-024	1.94327e-025	1.12823e-026	6.10234e-028	3.07483e-029	1.44331e-030	6.31109e-032	2.57064e-033	9.75359e-035	3.44718e-036	1.13483e-037	3.47984e-039	9.93899e-041	2.64406e-042	6.55152e-044	1.51198e-045	3.24999e-047	6.50638e-049	1.21316e-050	2.10672e-052	3.40728e-054	5.1323e-056	7.19976e-058	9.40634e-060	1.1445e-061	1.29689e-063	1.36859e-065	1.34502e-067	1.23101e-069	1.04924e-071	8.32834e-074	6.15623e-076	4.23779e-078	2.71663e-080	1.62176e-082	9.01574e-085	4.66742e-087	2.25014e-089	1.01018e-091	4.22316e-094	1.6441e-096	5.96033e-099	2.01214e-101	6.32548e-104	1.85171e-106	0	
1	0.802587	0.617075	0.453255	0.317311	0.2113	0.133614	0.0801183	0.0455003	0.0244489	0.0124193	0.00595953	0.0026998	0.00115405	0.000465258	0.000176835	6.33425e-005	2.13771e-005	6.79535e-006	2.03417e-006	5.73303e-007	1.52099e-007	3.79791e-008	8.92434e-009	1.97318e-009	4.10453e-010	8.032e-011	1.47845e-011	2.55963e-012	4.16772e-013	6.38178e-014	9.18925e-015	1.24419e-015	1.58395e-016	1.89591e-017	2.13353e-018	2.25718e-019	2.24493e-020	2.0989e-021	1.84468e-022	1.52397e-023	1.18344e-024	8.63801e-026	5.92616e-027	3.82132e-028	2.31592e-029	1.31915e-030	7.06188e-032	3.55296e-033	1.67996e-034	7.46513e-036	3.11745e-037	1.22343e-038	4.51203e-040	1.56376e-041	5.09295e-043	1.55871e-044	4.48281e-046	1.2115e-047	3.07665e-049	7.34193e-051	1.64633e-052	3.46892e-054	6.86813e-056	1.27775e-057	2.23364e-059	3.66893e-061	5.66263e-063	8.21199e-065	1.11899e-066	1.43269e-068	1.72354e-070	1.94819e-072	2.06909e-074	2.06474e-076	1.93591e-078	1.70544e-080	1.41163e-082	1.09782e-084	8.02178e-087	5.50725e-089	3.5524e-091	2.15293e-093	0	
1	0.813664	0.637352	0.4795	0.345779	0.238593	0.157299	0.0989602	0.0593464	0.0338949	0.0184221	0.00952189	0.00467773	0.00218304	0.000967428	0.000406952	0.000162441	6.15109e-005	2.20905e-005	7.52247e-006	2.42847e-006	7.43098e-007	2.15494e-007	5.92162e-008	1.54173e-008	3.80266e-009	8.8846e-010	1.96616e-010	4.12093e-011	8.17962e-012	1.53746e-012	2.7364e-013	4.61144e-014	7.35785e-015	1.11148e-015	1.58953e-016	2.15197e-017	2.75795e-018	3.34583e-019	3.84215e-020	4.17622e-021	4.29656e-022	4.18383e-023	3.85595e-024	3.36344e-025	2.77665e-026	2.16938e-027	1.60405e-028	1.12243e-029	7.43283e-031	4.65795e-032	2.76232e-033	1.5502e-034	8.23242e-036	4.13703e-037	1.96728e-038	8.85229e-040	3.76921e-041	1.51862e-042	5.78953e-044	2.08849e-045	7.1287e-047	2.30237e-048	7.03593e-050	2.03445e-051	5.56608e-053	1.44087e-054	3.52913e-056	8.17861e-058	1.79331e-059	3.72043e-061	7.3028e-063	1.35626e-064	2.38315e-066	3.96198e-068	6.23194e-070	9.27434e-072	1.30584e-073	1.73956e-075	2.19246e-077	2.61436e-079	2.94943e-081	3.14811e-083	0	
