0.432	0.00118001
0.436	0.00116989
0.44	0.0011599
0.444	0.00115003
0.448	0.00114027
0.452	0.00113063
0.456	0.00112111
0.46	0.0011117
0.464	0.0011024
0.468	0.00109321
0.472	0.00108414
0.476	0.00107517
0.48	0.00106631
0.484	0.00105756
0.488	0.00104891
0.492	0.00104036
0.496	0.00103192
0.5	0.00102358
0.504	0.00101534
0.508	0.0010072
0.512	0.000999155
0.516	0.000991206
0.52	0.000983353
0.524	0.000975592
0.528	0.000967924
0.532	0.000960347
0.536	0.00095286
0.54	0.000945461
0.544	0.00093815
0.548	0.000930924
0.552	0.000924167
0.556	0.000917926
0.56	0.000911744
0.564	0.000905619
0.568	0.000899552
0.572	0.000893543
0.576	0.00088759
0.58	0.000881693
0.584	0.000875853
0.588	0.000870067
0.592	0.000864336
0.596	0.00085866
0.6	0.000853038
0.604	0.000847469
0.608	0.000841952
0.612	0.000836488
0.616	0.000831076
0.62	0.000825715
0.624	0.000820406
0.628	0.000815146
0.632	0.000809936
0.636	0.000804776
0.64	0.000799664
0.644	0.000794601
0.648	0.000789586
0.652	0.000784618
0.656	0.000779696
0.66	0.000774822
0.664	0.000769992
0.668	0.000765209
0.672	0.00076047
0.676	0.000755776
0.68	0.000751125
0.684	0.000746518
0.688	0.000741972
0.692	0.000737926
0.696	0.00073391
0.7	0.000729924
0.704	0.000725969
0.708	0.000722045
0.712	0.00071815
0.716	0.000714285
0.72	0.00071045
0.724	0.000706644
0.728	0.000702868
0.732	0.00069912
0.736	0.000695401
0.74	0.000691711
0.744	0.000688049
0.748	0.000684415
0.752	0.000680809
0.756	0.000677231
0.76	0.00067368
0.764	0.000670157
0.768	0.000666661
0.772	0.000663191
0.776	0.000659749
0.78	0.000656332
0.784	0.000652942
0.788	0.000649578
0.792	0.00064624
0.796	0.000642927
0.8	0.00063964
0.804	0.000636377
0.808	0.00063314
0.812	0.000629927
0.816	0.000626739
0.82	0.000623575
0.824	0.000620435
0.828	0.000617319
0.832	0.000614227
0.836	0.000611158
0.84	0.000608113
0.844	0.00060532
0.848	0.000602604
0.852	0.000599906
0.856	0.000597225
0.86	0.00059456
0.864	0.000591913
0.868	0.000589282
0.872	0.000586668
0.876	0.00058407
0.88	0.000581489
0.884	0.000578925
0.888	0.000576376
0.892	0.000573844
0.896	0.000571328
0.9	0.000568828
0.904	0.000566344
0.908	0.000563875
0.912	0.000561422
0.916	0.000558985
0.92	0.000556563
0.924	0.000554157
0.928	0.000551766
0.932	0.00054939
0.936	0.000547029
0.94	0.000544683
0.944	0.000542352
0.948	0.000540036
0.952	0.000537735
0.956	0.000535448
0.96	0.000533175
0.964	0.000530917
0.968	0.000528674
0.972	0.000526444
0.976	0.000524229
0.98	0.000522027
0.984	0.000519839
0.988	0.000517666
0.992	0.000515505
0.996	0.000513359
1	0.000511226
1.004	0.000509106
1.008	0.000507
1.012	0.000505039
1.016	0.000503141
1.02	0.000501252
1.024	0.000499373
1.028	0.000497504
1.032	0.000495646
1.036	0.000493797
1.04	0.000491958
1.044	0.000490128
1.048	0.000488309
1.052	0.000486499
1.056	0.000484699
1.06	0.000482908
1.064	0.000481127
1.068	0.000479356
1.072	0.000477594
1.076	0.000475841
1.08	0.000474098
1.084	0.000472364
1.088	0.000470639
1.092	0.000468924
1.096	0.000467217
1.1	0.00046552
1.104	0.000463832
1.108	0.000462153
1.112	0.000460482
1.116	0.000458821
1.12	0.000457169
1.124	0.000455525
1.128	0.00045389
1.132	0.000452264
1.136	0.000450646
1.14	0.000449038
1.144	0.000447437
1.148	0.000445845
1.152	0.000444262
1.156	0.000442687
1.16	0.00044112
1.164	0.000439562
1.168	0.000438012
1.172	0.00043647
1.176	0.000434937
1.18	0.000433411
1.184	0.000431893
1.188	0.000430384
1.192	0.000428883
1.196	0.000427489
1.2	0.000426123
1.204	0.000424763
1.208	0.00042341
1.212	0.000422062
1.216	0.000420721
1.22	0.000419385
1.224	0.000418056
1.228	0.000416732
1.232	0.000415415
1.236	0.000414104
1.24	0.000412798
1.244	0.000411499
1.248	0.000410205
1.252	0.000408918
1.256	0.000407636
1.26	0.00040636
1.264	0.00040509
1.268	0.000403826
1.272	0.000402567
1.276	0.000401314
1.28	0.000400067
1.284	0.000398825
1.288	0.00039759
1.292	0.000396359
1.296	0.000395135
1.3	0.000393916
1.304	0.000392702
1.308	0.000391494
1.312	0.000390291
1.316	0.000389094
1.32	0.000387903
1.324	0.000386716
1.328	0.000385536
1.332	0.00038436
1.336	0.00038319
1.34	0.000382025
1.344	0.000380866
1.348	0.000379711
1.352	0.000378562
1.356	0.000377418
1.36	0.00037628
1.364	0.000375146
1.368	0.000374017
1.372	0.000372894
1.376	0.000371776
1.38	0.000370663
1.384	0.000369554
1.388	0.000368451
1.392	0.000367362
1.396	0.000366351
1.4	0.000365344
1.404	0.000364341
1.408	0.000363342
1.412	0.000362346
1.416	0.000361355
1.42	0.000360367
1.424	0.000359384
1.428	0.000358404
1.432	0.000357428
1.436	0.000356456
1.44	0.000355488
1.444	0.000354523
1.448	0.000353562
1.452	0.000352605
1.456	0.000351652
1.46	0.000350703
1.464	0.000349757
1.468	0.000348815
1.472	0.000347876
1.476	0.000346942
1.48	0.000346011
1.484	0.000345083
1.488	0.00034416
1.492	0.000343239
1.496	0.000342323
1.5	0.00034141
1.504	0.000340501
1.508	0.000339595
1.512	0.000338693
1.516	0.000337794
1.52	0.000336899
1.524	0.000336007
1.528	0.000335119
1.532	0.000334234
1.536	0.000333353
1.54	0.000332475
1.544	0.000331601
1.548	0.00033073
1.552	0.000329863
1.556	0.000328999
1.56	0.000328138
1.564	0.000327281
1.568	0.000326426
1.572	0.000325576
1.576	0.000324728
1.58	0.000323884
1.584	0.000323044
1.588	0.000322206
1.592	0.000321372
1.596	0.000320541
1.6	0.000319713
1.604	0.000318889
1.608	0.0003181
1.612	0.000317339
1.616	0.000316581
1.62	0.000315825
1.624	0.000315072
1.628	0.000314322
1.632	0.000313574
1.636	0.000312828
1.64	0.000312086
1.644	0.000311345
1.648	0.000310608
1.652	0.000309872
1.656	0.00030914
1.66	0.000308409
1.664	0.000307682
1.668	0.000306956
1.672	0.000306234
1.676	0.000305513
1.68	0.000304795
1.684	0.00030408
1.688	0.000303367
1.692	0.000302657
1.696	0.000301948
1.7	0.000301243
1.704	0.00030054
1.708	0.000299839
1.712	0.00029914
1.716	0.000298444
1.72	0.00029775
1.724	0.000297059
1.728	0.00029637
1.732	0.000295684
1.736	0.000294999
1.74	0.000294317
1.744	0.000293638
1.748	0.00029296
1.752	0.000292285
1.756	0.000291613
1.76	0.000290942
1.764	0.000290274
1.768	0.000289609
1.772	0.000288945
1.776	0.000288284
1.78	0.000287625
1.784	0.000286968
1.788	0.000286313
1.792	0.000285661
1.796	0.000285011
1.8	0.000284363
1.804	0.000283717
1.808	0.000283074
1.812	0.000282433
1.816	0.000281793
1.82	0.000281156
1.824	0.000280522
1.828	0.000279889
1.832	0.000279259
1.836	0.000278638
1.84	0.000278053
1.844	0.00027747
1.848	0.000276889
1.852	0.000276309
1.856	0.000275731
1.86	0.000275155
1.864	0.00027458
1.868	0.000274008
1.872	0.000273436
1.876	0.000272867
1.88	0.000272299
1.884	0.000271733
1.888	0.000271169
1.892	0.000270607
1.896	0.000270046
1.9	0.000269487
1.904	0.000268929
1.908	0.000268373
1.912	0.000267819
1.916	0.000267267
1.92	0.000266716
1.924	0.000266167
1.928	0.000265619
1.932	0.000265073
1.936	0.000264529
1.94	0.000263986
1.944	0.000263445
1.948	0.000262906
1.952	0.000262368
1.956	0.000261832
1.96	0.000261297
1.964	0.000260765
1.968	0.000260233
1.972	0.000259704
1.976	0.000259175
1.98	0.000258649
1.984	0.000258124
1.988	0.0002576
1.992	0.000257079
