-3.531607e+000	-8.339314e+000	-1.306561e+001
-3.537945e+000	-8.351965e+000	-1.219606e+001
-3.544192e+000	-8.364422e+000	-1.229929e+001
-3.550351e+000	-8.376808e+000	-1.275699e+001
-3.556423e+000	-8.388971e+000	-1.263554e+001
-3.562412e+000	-8.400888e+000	-1.268320e+001
-3.568319e+000	-8.412685e+000	-1.231483e+001
-3.574147e+000	-8.424326e+000	-1.257435e+001
-3.579898e+000	-8.435844e+000	-1.212420e+001
-3.585574e+000	-8.447242e+000	-1.206024e+001
-3.591176e+000	-8.458388e+000	-1.284237e+001
-3.596707e+000	-8.469503e+000	-1.289959e+001
-3.602169e+000	-8.480435e+000	-1.211310e+001
-3.607562e+000	-8.491200e+000	-1.250039e+001
-3.612890e+000	-8.501850e+000	-1.192762e+001
-3.618153e+000	-8.512375e+000	-1.193869e+001
-3.623353e+000	-8.522508e+000	-1.217781e+001
-3.628491e+000	-8.533037e+000	-1.205557e+001
-3.633569e+000	-8.543284e+000	-1.259842e+001
-3.638589e+000	-8.553213e+000	-1.185866e+001
-3.643551e+000	-8.563118e+000	-1.237053e+001
-3.648458e+000	-8.572943e+000	-1.217260e+001
-3.653309e+000	-8.582728e+000	-1.222238e+001
-3.658107e+000	-8.592249e+000	-1.232529e+001
-3.662852e+000	-8.601798e+000	-1.216445e+001
-3.667546e+000	-8.611069e+000	-1.194939e+001
-3.672190e+000	-8.620427e+000	-1.178787e+001
-3.676785e+000	-8.629764e+000	-1.231481e+001
-3.681332e+000	-8.638859e+000	-1.216435e+001
-3.685831e+000	-8.647754e+000	-1.232181e+001
-3.690285e+000	-8.656714e+000	-1.226967e+001
-3.694693e+000	-8.665476e+000	-1.287116e+001
-3.699057e+000	-8.673948e+000	-1.226080e+001
-3.703377e+000	-8.682785e+000	-1.255026e+001
-3.707655e+000	-8.691531e+000	-1.211123e+001
-3.711892e+000	-8.699888e+000	-1.191738e+001
-3.716087e+000	-8.708345e+000	-1.257637e+001
-3.720242e+000	-8.716451e+000	-1.191596e+001
-3.724358e+000	-8.725043e+000	-1.234685e+001
-3.728435e+000	-8.733104e+000	-1.234819e+001
-3.732474e+000	-8.741103e+000	-1.244734e+001
-3.736476e+000	-8.749054e+000	-1.220438e+001
-3.740442e+000	-8.756899e+000	-1.245222e+001
-3.744371e+000	-8.764521e+000	-1.211392e+001
-3.748266e+000	-8.772545e+000	-1.270787e+001
-3.752125e+000	-8.780215e+000	-1.224816e+001
-3.755951e+000	-8.787956e+000	-1.245051e+001
-3.759743e+000	-8.795809e+000	-1.216598e+001
-3.763503e+000	-8.802476e+000	-1.217047e+001
-3.767230e+000	-8.811136e+000	-1.240653e+001
-3.770926e+000	-8.817889e+000	-1.253497e+001
-3.774590e+000	-8.824860e+000	-1.198721e+001
-3.778224e+000	-8.832579e+000	-1.222610e+001
-3.781827e+000	-8.839819e+000	-1.264469e+001
-3.785401e+000	-8.846546e+000	-1.212214e+001
-3.788946e+000	-8.854067e+000	-1.248925e+001
-3.792462e+000	-8.860824e+000	-1.180284e+001
-3.795949e+000	-8.868327e+000	-1.223554e+001
-3.799409e+000	-8.875050e+000	-1.163908e+001
-3.802842e+000	-8.881490e+000	-1.245907e+001
-3.806248e+000	-8.889129e+000	-1.243644e+001
-3.809627e+000	-8.894683e+000	-1.202683e+001
-3.812980e+000	-8.902331e+000	-1.208518e+001
-3.816308e+000	-8.909011e+000	-1.200160e+001
-3.819610e+000	-8.915455e+000	-1.184252e+001
-3.822887e+000	-8.921054e+000	-1.190762e+001
-3.826140e+000	-8.928399e+000	-1.193070e+001
-3.829368e+000	-8.935134e+000	-1.233259e+001
-3.832573e+000	-8.941449e+000	-1.235045e+001
-3.835754e+000	-8.947082e+000	-1.233624e+001
-3.838912e+000	-8.954275e+000	-1.190925e+001
-3.842047e+000	-8.960048e+000	-1.169170e+001
-3.845160e+000	-8.966955e+000	-1.208012e+001
-3.848251e+000	-8.972239e+000	-1.216635e+001
-3.851320e+000	-8.978824e+000	-1.206357e+001
-3.854367e+000	-8.984997e+000	-1.162287e+001
-3.857393e+000	-8.990398e+000	-1.214226e+001
-3.860398e+000	-8.996695e+000	-1.178292e+001
-3.863382e+000	-9.002877e+000	-1.214589e+001
-3.866346e+000	-9.008850e+000	-1.174553e+001
-3.869290e+000	-9.014148e+000	-1.196057e+001
-3.872215e+000	-9.019791e+000	-1.164673e+001
-3.875119e+000	-9.026275e+000	-1.242442e+001
-3.878004e+000	-9.032460e+000	-1.193367e+001
-3.880871e+000	-9.038063e+000	-1.175363e+001
-3.883718e+000	-9.043745e+000	-1.209632e+001
-3.886547e+000	-9.049109e+000	-1.171196e+001
-3.889358e+000	-9.054660e+000	-1.276900e+001
-3.892150e+000	-9.060432e+000	-1.184698e+001
-3.894925e+000	-9.066469e+000	-1.215379e+001
-3.897682e+000	-9.071331e+000	-1.169182e+001
-3.900422e+000	-9.076700e+000	-1.199742e+001
-3.903144e+000	-9.081803e+000	-1.233415e+001
-3.905850e+000	-9.088055e+000	-1.229773e+001
-3.908539e+000	-9.093235e+000	-1.251903e+001
-3.911211e+000	-9.098952e+000	-1.250616e+001
-3.913867e+000	-9.104714e+000	-1.160410e+001
-3.916507e+000	-9.108988e+000	-1.199952e+001
-3.919130e+000	-9.114048e+000	-1.195910e+001
-3.921738e+000	-9.119249e+000	-1.196109e+001
-3.924331e+000	-9.122905e+000	-1.199715e+001
-3.926908e+000	-9.131213e+000	-1.174215e+001
-3.929470e+000	-9.134986e+000	-1.138847e+001
-3.932017e+000	-9.140518e+000	-1.205012e+001
-3.934549e+000	-9.145217e+000	-1.165509e+001
-3.937066e+000	-9.152459e+000	-1.149197e+001
-3.939569e+000	-9.156670e+000	-1.229436e+001
-3.942058e+000	-9.161677e+000	-1.181634e+001
-3.944532e+000	-9.165095e+000	-1.204899e+001
-3.946992e+000	-9.169817e+000	-1.142899e+001
-3.949439e+000	-9.174305e+000	-1.147291e+001
-3.951872e+000	-9.180986e+000	-1.142288e+001
-3.954291e+000	-9.185425e+000	-1.135197e+001
-3.956697e+000	-9.190289e+000	-1.167373e+001
-3.959089e+000	-9.194694e+000	-1.159733e+001
-3.961469e+000	-9.197399e+000	-1.187995e+001
-3.963835e+000	-9.202879e+000	-1.186396e+001
-3.966189e+000	-9.207796e+000	-1.197226e+001
-3.968530e+000	-9.212859e+000	-1.202797e+001
-3.970858e+000	-9.218906e+000	-1.186159e+001
-3.973174e+000	-9.221968e+000	-1.148933e+001
-3.975478e+000	-9.227828e+000	-1.214605e+001
-3.977769e+000	-9.231684e+000	-1.202940e+001
-3.980049e+000	-9.235917e+000	-1.177697e+001
-3.982316e+000	-9.240198e+000	-1.132628e+001
-3.984572e+000	-9.247029e+000	-1.180900e+001
-3.986817e+000	-9.248475e+000	-1.202812e+001
-3.989049e+000	-9.252980e+000	-1.193740e+001
-3.991270e+000	-9.258282e+000	-1.188580e+001
-3.993480e+000	-9.263078e+000	-1.224503e+001
-3.995679e+000	-9.268157e+000	-1.159299e+001
-3.997867e+000	-9.274757e+000	-1.166994e+001
-4.000043e+000	-9.273824e+000	-1.174807e+001
-4.002209e+000	-9.282918e+000	-1.179047e+001
-4.004364e+000	-9.284175e+000	-1.175758e+001
-4.006509e+000	-9.287035e+000	-1.203094e+001
-4.008643e+000	-9.293673e+000	-1.190326e+001
-4.010766e+000	-9.294956e+000	-1.221927e+001
-4.012879e+000	-9.300144e+000	-1.225363e+001
-4.014982e+000	-9.305672e+000	-1.225687e+001
-4.017075e+000	-9.309760e+000	-1.182500e+001
-4.019158e+000	-9.316367e+000	-1.163589e+001
-4.021231e+000	-9.320370e+000	-1.152200e+001
-4.023294e+000	-9.322881e+000	-1.202421e+001
-4.025347e+000	-9.327351e+000	-1.212159e+001
-4.027390e+000	-9.330401e+000	-1.200382e+001
-4.029424e+000	-9.333343e+000	-1.173761e+001
-4.031449e+000	-9.338127e+000	-1.173802e+001
-4.033464e+000	-9.340727e+000	-1.188737e+001
-4.035470e+000	-9.346627e+000	-1.162117e+001
-4.037466e+000	-9.349945e+000	-1.206823e+001
-4.039454e+000	-9.356095e+000	-1.189245e+001
-4.041432e+000	-9.356909e+000	-1.218556e+001
-4.043402e+000	-9.362844e+000	-1.253438e+001
-4.045362e+000	-9.368246e+000	-1.170801e+001
-4.047314e+000	-9.370927e+000	-1.182377e+001
-4.049257e+000	-9.374992e+000	-1.216063e+001
-4.051191e+000	-9.377729e+000	-1.226048e+001
-4.053117e+000	-9.381011e+000	-1.196104e+001
-4.055034e+000	-9.384832e+000	-1.200226e+001
-4.056943e+000	-9.390363e+000	-1.148299e+001
-4.058843e+000	-9.394393e+000	-1.222757e+001
-4.060736e+000	-9.396743e+000	-1.170085e+001
-4.062620e+000	-9.399505e+000	-1.206355e+001
-4.064495e+000	-9.403519e+000	-1.153396e+001
-4.066363e+000	-9.413664e+000	-1.201568e+001
-4.068223e+000	-9.408471e+000	-1.102656e+001
-4.070075e+000	-9.421508e+000	-1.158848e+001
-4.071919e+000	-9.423897e+000	-1.219819e+001
-4.073755e+000	-9.418224e+000	-1.139161e+001
-4.075583e+000	-9.428194e+000	-1.157798e+001
-4.077404e+000	-9.427669e+000	-1.128509e+001
-4.079217e+000	-9.433798e+000	-1.226079e+001
-4.081023e+000	-9.438486e+000	-1.195249e+001
-4.082821e+000	-9.446096e+000	-1.110421e+001
-4.084612e+000	-9.444291e+000	-1.158546e+001
-4.086395e+000	-9.446752e+000	-1.180835e+001
-4.088172e+000	-9.445503e+000	-1.184767e+001
-4.089940e+000	-9.456383e+000	-1.144277e+001
-4.091702e+000	-9.458189e+000	-1.138732e+001
-4.093457e+000	-9.472617e+000	-1.128092e+001
-4.095204e+000	-9.466208e+000	-1.161087e+001
-4.096945e+000	-9.471867e+000	-1.193438e+001
-4.098678e+000	-9.471052e+000	-1.115715e+001
-4.100405e+000	-9.474500e+000	-1.139998e+001
-4.102125e+000	-9.479197e+000	-1.187174e+001
-4.103838e+000	-9.491168e+000	-1.153194e+001
-4.105544e+000	-9.488220e+000	-1.124647e+001
-4.107244e+000	-9.485813e+000	-1.168191e+001
-4.108937e+000	-9.493014e+000	-1.144193e+001
-4.110623e+000	-9.497844e+000	-1.132786e+001
-4.112303e+000	-9.499002e+000	-1.207209e+001
-4.113977e+000	-9.504606e+000	-1.171552e+001
-4.115644e+000	-9.508286e+000	-1.127278e+001
-4.117304e+000	-9.506445e+000	-1.212836e+001
-4.118959e+000	-9.510715e+000	-1.128216e+001
-4.120607e+000	-9.519237e+000	-1.176513e+001
-4.122249e+000	-9.509994e+000	-1.207876e+001
-4.123884e+000	-9.525170e+000	-1.114447e+001
-4.125514e+000	-9.521672e+000	-1.134513e+001
-4.127137e+000	-9.526705e+000	-1.211571e+001
-4.128755e+000	-9.533248e+000	-1.208020e+001
-4.130366e+000	-9.536723e+000	-1.181986e+001
-4.131971e+000	-9.544843e+000	-1.141008e+001
-4.133571e+000	-9.544501e+000	-1.193322e+001
-4.135164e+000	-9.543977e+000	-1.125072e+001
-4.136752e+000	-9.542834e+000	-1.165607e+001
-4.138334e+000	-9.554305e+000	-1.175375e+001
-4.139911e+000	-9.553858e+000	-1.176458e+001
-4.141481e+000	-9.560163e+000	-1.195511e+001
-4.143046e+000	-9.560478e+000	-1.135747e+001
-4.144605e+000	-9.566966e+000	-1.153060e+001
-4.146159e+000	-9.565421e+000	-1.192386e+001
-4.147707e+000	-9.570302e+000	-1.162577e+001
-4.149250e+000	-9.581828e+000	-1.149241e+001
-4.150787e+000	-9.579002e+000	-1.158110e+001
-4.152319e+000	-9.593683e+000	-1.166521e+001
-4.153845e+000	-9.588575e+000	-1.184687e+001
-4.155366e+000	-9.596088e+000	-1.163230e+001
-4.156882e+000	-9.586296e+000	-1.161241e+001
-4.158393e+000	-9.590416e+000	-1.128007e+001
-4.159898e+000	-9.598925e+000	-1.190577e+001
-4.161398e+000	-9.594507e+000	-1.133799e+001
-4.162893e+000	-9.608684e+000	-1.109656e+001
-4.164383e+000	-9.609835e+000	-1.185447e+001
-4.165867e+000	-9.607373e+000	-1.148790e+001
-4.167347e+000	-9.603783e+000	-1.164632e+001
-4.168821e+000	-9.618105e+000	-1.142993e+001
-4.170291e+000	-9.615893e+000	-1.164077e+001
-4.171756e+000	-9.610550e+000	-1.164081e+001
-4.173215e+000	-9.615009e+000	-1.152202e+001
-4.174670e+000	-9.626336e+000	-1.186351e+001
-4.176120e+000	-9.630707e+000	-1.147961e+001
-4.177565e+000	-9.631550e+000	-1.126354e+001
-4.179006e+000	-9.630744e+000	-1.133436e+001
-4.180441e+000	-9.637732e+000	-1.141596e+001
-4.181872e+000	-9.645341e+000	-1.162211e+001
-4.183298e+000	-9.643500e+000	-1.173033e+001
-4.184720e+000	-9.637802e+000	-1.137426e+001
-4.186137e+000	-9.638440e+000	-1.149107e+001
-4.187549e+000	-9.653618e+000	-1.224576e+001
-4.188957e+000	-9.644190e+000	-1.177646e+001
-4.190360e+000	-9.663884e+000	-1.134097e+001
-4.191758e+000	-9.656397e+000	-1.170674e+001
-4.193152e+000	-9.660089e+000	-1.210490e+001
-4.194542e+000	-9.656866e+000	-1.166130e+001
-4.195927e+000	-9.667702e+000	-1.148850e+001
-4.197308e+000	-9.658914e+000	-1.149486e+001
-4.198685e+000	-9.667767e+000	-1.199438e+001
-4.200057e+000	-9.679344e+000	-1.230883e+001
-4.201424e+000	-9.682754e+000	-1.163754e+001
-4.202788e+000	-9.691381e+000	-1.145935e+001
-4.204147e+000	-9.677030e+000	-1.161643e+001
-4.205502e+000	-9.680930e+000	-1.153846e+001
-4.206853e+000	-9.694366e+000	-1.149781e+001
-4.208199e+000	-9.689067e+000	-1.190483e+001
-4.209542e+000	-9.692504e+000	-1.166183e+001
-4.210880e+000	-9.699654e+000	-1.134018e+001
-4.212214e+000	-9.698497e+000	-1.150898e+001
-4.213544e+000	-9.705582e+000	-1.195598e+001
-4.214870e+000	-9.696895e+000	-1.133586e+001
-4.216192e+000	-9.695462e+000	-1.172466e+001
-4.217510e+000	-9.704163e+000	-1.186302e+001
-4.218824e+000	-9.715712e+000	-1.135377e+001
-4.220134e+000	-9.717678e+000	-1.177533e+001
-4.221440e+000	-9.705714e+000	-1.119463e+001
-4.222742e+000	-9.700661e+000	-1.136876e+001
-4.224041e+000	-9.737554e+000	-1.140239e+001
-4.225335e+000	-9.704214e+000	-1.141492e+001
-4.226626e+000	-9.736948e+000	-1.087721e+001
-4.227912e+000	-9.723864e+000	-1.104525e+001
-4.229195e+000	-9.747999e+000	-1.135385e+001
-4.230474e+000	-9.755277e+000	-1.116987e+001
-4.231750e+000	-9.729628e+000	-1.136282e+001
-4.233022e+000	-9.748608e+000	-1.125730e+001
-4.234289e+000	-9.728956e+000	-1.104872e+001
-4.235554e+000	-9.734539e+000	-1.104843e+001
-4.236814e+000	-9.758749e+000	-1.105788e+001
-4.238071e+000	-9.746400e+000	-1.109123e+001
-4.239325e+000	-9.743741e+000	-1.114572e+001
-4.240574e+000	-9.749731e+000	-1.104807e+001
-4.241820e+000	-9.771111e+000	-1.135815e+001
-4.243063e+000	-9.748281e+000	-1.178797e+001
-4.244302e+000	-9.780679e+000	-1.149132e+001
-4.245537e+000	-9.765525e+000	-1.092236e+001
-4.246769e+000	-9.774640e+000	-1.148280e+001
-4.247998e+000	-9.779894e+000	-1.078026e+001
-4.249223e+000	-9.773271e+000	-1.149524e+001
-4.250444e+000	-9.772563e+000	-1.133490e+001
-4.251663e+000	-9.784176e+000	-1.092243e+001
-4.252877e+000	-9.800655e+000	-1.159408e+001
-4.254089e+000	-9.774413e+000	-1.155184e+001
-4.255297e+000	-9.784334e+000	-1.119145e+001
-4.256501e+000	-9.782658e+000	-1.126919e+001
-4.257703e+000	-9.822405e+000	-1.178006e+001
-4.258901e+000	-9.777011e+000	-1.136808e+001
-4.260095e+000	-9.809196e+000	-1.127310e+001
-4.261287e+000	-9.795143e+000	-1.151289e+001
-4.262475e+000	-9.825295e+000	-1.117350e+001
-4.263660e+000	-9.794159e+000	-1.135819e+001
-4.264841e+000	-9.791323e+000	-1.123705e+001
-4.266020e+000	-9.801104e+000	-1.120669e+001
-4.267195e+000	-9.798143e+000	-1.108367e+001
-4.268367e+000	-9.828201e+000	-1.184548e+001
-4.269536e+000	-9.814058e+000	-1.098027e+001
-4.270702e+000	-9.821327e+000	-1.105991e+001
-4.271865e+000	-9.808328e+000	-1.126761e+001
-4.273024e+000	-9.828658e+000	-1.130927e+001
-4.274181e+000	-9.806150e+000	-1.110960e+001
-4.275334e+000	-9.832001e+000	-1.117233e+001
-4.276485e+000	-9.821780e+000	-1.122652e+001
-4.277632e+000	-9.827628e+000	-1.114252e+001
-4.278776e+000	-9.824184e+000	-1.116703e+001
-4.279918e+000	-9.825891e+000	-1.159270e+001
-4.281056e+000	-9.838267e+000	-1.132935e+001
-4.282191e+000	-9.829093e+000	-1.133034e+001
-4.283324e+000	-9.831580e+000	-1.121555e+001
-4.284453e+000	-9.839963e+000	-1.145726e+001
-4.285580e+000	-9.863856e+000	-1.149599e+001
-4.286703e+000	-9.840507e+000	-1.153418e+001
-4.287824e+000	-9.870369e+000	-1.103958e+001
-4.288942e+000	-9.849436e+000	-1.172648e+001
-4.290057e+000	-9.832593e+000	-1.145856e+001
-4.291169e+000	-9.855356e+000	-1.156191e+001
-4.292278e+000	-9.867277e+000	-1.130001e+001
-4.293385e+000	-9.874104e+000	-1.124128e+001
-4.294488e+000	-9.857136e+000	-1.142538e+001
-4.295589e+000	-9.852674e+000	-1.105808e+001
-4.296687e+000	-9.882042e+000	-1.138605e+001
-4.297782e+000	-9.869616e+000	-1.133309e+001
-4.298875e+000	-9.882390e+000	-1.094408e+001
-4.299965e+000	-9.869397e+000	-1.151632e+001
-4.301052e+000	-9.882706e+000	-1.139112e+001
-4.302136e+000	-9.916384e+000	-1.111220e+001
-4.303218e+000	-9.855022e+000	-1.113295e+001
-4.304297e+000	-9.869378e+000	-1.115586e+001
-4.305373e+000	-9.892879e+000	-1.136890e+001
-4.306446e+000	-9.908719e+000	-1.177706e+001
-4.307517e+000	-9.885151e+000	-1.182556e+001
-4.308586e+000	-9.880254e+000	-1.138358e+001
-4.309651e+000	-9.882198e+000	-1.155866e+001
-4.310715e+000	-9.887137e+000	-1.173164e+001
-4.311775e+000	-9.869091e+000	-1.099965e+001
-4.312833e+000	-9.919524e+000	-1.103531e+001
-4.313888e+000	-9.894685e+000	-1.154881e+001
-4.314941e+000	-9.906965e+000	-1.139598e+001
-4.315991e+000	-9.907871e+000	-1.164768e+001
-4.317039e+000	-9.910558e+000	-1.137380e+001
-4.318084e+000	-9.916438e+000	-1.124716e+001
-4.319127e+000	-9.913040e+000	-1.210111e+001
-4.320167e+000	-9.925476e+000	-1.183812e+001
-4.321205e+000	-9.885875e+000	-1.098993e+001
-4.322240e+000	-9.914865e+000	-1.104467e+001
-4.323273e+000	-9.929599e+000	-1.135893e+001
-4.324303e+000	-9.947655e+000	-1.165925e+001
-4.325331e+000	-9.911734e+000	-1.170560e+001
-4.326356e+000	-9.905811e+000	-1.166175e+001
-4.327379e+000	-9.921794e+000	-1.130176e+001
-4.328400e+000	-9.926911e+000	-1.162089e+001
-4.329418e+000	-9.954448e+000	-1.189448e+001
-4.330434e+000	-9.946998e+000	-1.159939e+001
-4.331448e+000	-9.961263e+000	-1.118451e+001
-4.332459e+000	-9.935252e+000	-1.155757e+001
-4.333467e+000	-9.920641e+000	-1.150786e+001
-4.334474e+000	-9.920527e+000	-1.118136e+001
-4.335478e+000	-9.958328e+000	-1.186922e+001
-4.336480e+000	-9.940029e+000	-1.133347e+001
-4.337479e+000	-9.933449e+000	-1.152947e+001
-4.338476e+000	-9.979770e+000	-1.149944e+001
-4.339471e+000	-9.932929e+000	-1.131493e+001
-4.340464e+000	-9.986412e+000	-1.091507e+001
-4.341454e+000	-9.945729e+000	-1.157129e+001
-4.342442e+000	-9.948618e+000	-1.135480e+001
-4.343428e+000	-9.966697e+000	-1.134912e+001
-4.344412e+000	-9.965071e+000	-1.162803e+001
-4.345393e+000	-9.988195e+000	-1.142817e+001
-4.346373e+000	-9.962798e+000	-1.130107e+001
-4.347350e+000	-9.971710e+000	-1.134787e+001
-4.348324e+000	-9.939335e+000	-1.165071e+001
-4.349297e+000	-9.947605e+000	-1.156891e+001
-4.350267e+000	-9.968545e+000	-1.123446e+001
-4.351236e+000	-9.933118e+000	-1.151867e+001
-4.352202e+000	-9.993525e+000	-1.146544e+001
-4.353166e+000	-9.965282e+000	-1.126348e+001
-4.354128e+000	-9.942563e+000	-1.126970e+001
-4.355087e+000	-9.984856e+000	-1.122729e+001
-4.356045e+000	-1.001548e+001	-1.141096e+001
-4.357000e+000	-9.989750e+000	-1.149820e+001
-4.357954e+000	-9.993043e+000	-1.125349e+001
-4.358905e+000	-9.988267e+000	-1.116706e+001
-4.359854e+000	-9.994568e+000	-1.127563e+001
-4.360802e+000	-9.981108e+000	-1.151855e+001
-4.361747e+000	-1.005254e+001	-1.133200e+001
-4.362690e+000	-1.000233e+001	-1.089827e+001
-4.363631e+000	-1.000587e+001	-1.138635e+001
-4.364570e+000	-1.000611e+001	-1.187250e+001
-4.365507e+000	-9.966216e+000	-1.162400e+001
-4.366442e+000	-1.004745e+001	-1.166927e+001
-4.367375e+000	-1.002839e+001	-1.071944e+001
-4.368305e+000	-1.004158e+001	-1.116580e+001
-4.369234e+000	-1.000072e+001	-1.106152e+001
-4.370161e+000	-1.010853e+001	-1.070435e+001
-4.371086e+000	-1.005051e+001	-1.105169e+001
-4.372009e+000	-1.002136e+001	-1.091064e+001
-4.372930e+000	-1.000497e+001	-1.090125e+001
-4.373850e+000	-1.002084e+001	-1.126301e+001
-4.374767e+000	-1.005089e+001	-1.081162e+001
-4.375682e+000	-1.002483e+001	-1.147873e+001
-4.376595e+000	-9.967284e+000	-1.120288e+001
-4.377507e+000	-1.005114e+001	-1.108692e+001
-4.378416e+000	-1.001665e+001	-1.141513e+001
-4.379324e+000	-1.017634e+001	-1.094469e+001
-4.380229e+000	-9.966621e+000	-1.120326e+001
-4.381133e+000	-1.002335e+001	-1.128120e+001
-4.382035e+000	-9.985886e+000	-1.133250e+001
-4.382935e+000	-1.000969e+001	-1.126164e+001
-4.383833e+000	-1.003858e+001	-1.103397e+001
-4.384730e+000	-1.002683e+001	-1.170903e+001
-4.385624e+000	-1.005730e+001	-1.082225e+001
-4.386517e+000	-1.004573e+001	-1.106480e+001
-4.387408e+000	-1.006829e+001	-1.115139e+001
-4.388297e+000	-9.989212e+000	-1.099839e+001
-4.389184e+000	-9.998926e+000	-1.121489e+001
-4.390069e+000	-1.004569e+001	-1.154774e+001
-4.390953e+000	-1.009556e+001	-1.114992e+001
-4.391835e+000	-1.003715e+001	-1.076146e+001
-4.392715e+000	-1.008097e+001	-1.120003e+001
-4.393593e+000	-1.015281e+001	-1.094785e+001
-4.394469e+000	-1.011600e+001	-1.076037e+001
-4.395344e+000	-1.001142e+001	-1.100085e+001
-4.396217e+000	-1.008005e+001	-1.171141e+001
-4.397088e+000	-1.005702e+001	-1.088438e+001
-4.397957e+000	-1.006620e+001	-1.154242e+001
-4.398825e+000	-1.001049e+001	-1.113687e+001
-4.399691e+000	-1.007431e+001	-1.086493e+001
-4.400555e+000	-1.006632e+001	-1.132872e+001
-4.401418e+000	-1.015050e+001	-1.120842e+001
-4.402279e+000	-1.011827e+001	-1.116876e+001
-4.403138e+000	-1.016352e+001	-1.129005e+001
-4.403995e+000	-1.005400e+001	-1.119417e+001
-4.404851e+000	-1.016585e+001	-1.106083e+001
-4.405705e+000	-1.010691e+001	-1.132887e+001
-4.406557e+000	-1.012349e+001	-1.138027e+001
-4.407408e+000	-1.004498e+001	-1.082558e+001
-4.408257e+000	-1.008241e+001	-1.119392e+001
-4.409104e+000	-1.010729e+001	-1.091356e+001
-4.409950e+000	-1.007872e+001	-1.103189e+001
-4.410794e+000	-1.013090e+001	-1.092792e+001
-4.411637e+000	-1.011325e+001	-1.124164e+001
-4.412477e+000	-1.006485e+001	-1.140811e+001
